name	log2FC	pvalue	qvalue	n.control	n.alt	mean_length.control	mean_length.alt
ENST00000479209	-0.031733938	0.566851016	0.906025506	326	389	1060.47546	1026.737789
ENST00000479303	0.011197455	0.883607939	0.976954972	88	120	983.1136364	960.45
ENST00000479665	-0.135532563	0.539554647	0.899151148	98	104	1758.44898	1658.105769
ENST00000479668	-0.224526803	0.347846416	0.830867977	56	46	1701.857143	1523.782609
ENST00000479870	-0.339669256	0.085382085	0.612173971	76	60	2001.973684	1647.316667
ENST00000479901	-0.350290483	0.492247479	0.883817791	7	11	953.7142857	815.1818182
ENST00000479918	-0.249280532	0.147410054	0.698785003	35	31	900	799.7419355
ENST00000479950	0.100521928	0.474104246	0.876756572	37	49	1004.27027	1064.734694
ENST00000480013	0.294067047	0.331727752	0.822301742	15	11	1732.266667	1966.727273
ENST00000480046	0.105393967	0.424442874	0.859553337	103	96	1009.368932	1091.447917
ENST00000480134	0.003024766	0.984705143	0.996113632	51	88	629.2941176	632.0227273
ENST00000480266	-0.153683577	0.561433402	0.903113482	85	67	1106.576471	990.3283582
ENST00000480687	-0.211424324	0.57751153	0.909427047	32	33	1230.28125	1154.969697
ENST00000480824	-0.18940445	0.394825058	0.849642781	157	114	1793.203822	1595.587719
ENST00000480876	0.093442886	0.642560321	0.926782376	16	20	924.75	945.4
ENST00000480887	-0.562916692	0.246493376	0.777450204	9	13	1137.555556	890.8461538
ENST00000480945	-0.520240948	0.009838405	0.309080354	85	56	2116.035294	1489.232143
ENST00000481195	-0.150063473	0.062109811	0.561241492	973	1057	1500.293936	1384.003784
ENST00000481238	-0.153840926	0.313499137	0.814480656	106	96	1318.613208	1254.979167
ENST00000481445	-0.032965673	0.075591382	0.591668068	2043	3091	512.3499755	500.0355872
ENST00000481508	-0.018906152	0.870460692	0.974175744	37	51	530.8648649	531.372549
ENST00000481629	-0.687668636	0.020938655	0.407743817	15	18	805.1333333	442.4444444
ENST00000481739	-0.103273166	0.819914911	0.964032986	77	72	2214.324675	2387.263889
ENST00000481752	-0.270397129	0.226557803	0.763924289	34	53	1653.294118	1437.773585
ENST00000481889	-0.043021751	0.801105148	0.959811615	21	17	1521	1518.823529
ENST00000481909	-0.593842386	0.00536631	0.24438465	33	34	1979.909091	1377.205882
ENST00000481953	-0.394263885	0.32068873	0.817714884	51	31	1809.137255	1496.096774
ENST00000482016	0.043212237	0.775530722	0.954354849	17	23	968.5882353	985.6521739
ENST00000482090	-1.128494836	0.032297506	0.461888203	6	11	1983.333333	1077
ENST00000482108	-0.142534802	0.034233658	0.469796021	571	420	2010.8669	1883.290476
ENST00000482347	0.076448411	0.648447925	0.927797399	17	15	521.2352941	576.0666667
ENST00000482348	0.058001407	0.648699746	0.927797399	28	50	556.3571429	549.78
ENST00000482399	-0.220016728	0.295882198	0.806893402	31	58	1319.483871	1148.534483
ENST00000482491	-0.395435131	0.014266539	0.351202525	55	47	2451.509091	2101.319149
ENST00000482525	-0.131590635	0.461838529	0.874176918	26	31	752.9615385	612.4193548
ENST00000482571	-0.194840669	0.387373476	0.847129964	23	22	1210.782609	1079.136364
ENST00000482587	-0.002938038	0.980384964	0.995613091	94	102	1024.191489	1077.421569
ENST00000482954	0.017753354	0.911025453	0.983396527	14	25	450.1428571	469.32
ENST00000482975	0.50406876	0.078489353	0.596900124	9	29	363.6666667	561.3793103
ENST00000482985	-0.171821909	0.395195422	0.849864896	29	39	1039.689655	863.5897436
ENST00000483063	-0.091025326	0.193508933	0.735739766	247	355	724.9595142	694.7830986
ENST00000483173	-0.260665672	0.031273377	0.4604116	178	175	1781.983146	1516.354286
ENST00000483209	-0.131247128	0.754143634	0.949149504	16	18	1386.625	1291.777778
ENST00000483233	-0.076522575	0.669103978	0.929845061	128	133	1296.914063	1289.526316
ENST00000483260	-0.012215549	0.745843736	0.948492173	149	224	629.6912752	616.96875
ENST00000483320	-0.071124018	0.670345905	0.930512621	33	54	1239.757576	1185.518519
ENST00000483405	0.08888295	0.442179837	0.866363984	62	73	769.1290323	824
ENST00000483465	0.538007434	0.13264069	0.683081013	20	23	1692.15	2379.130435
ENST00000483588	-0.021975512	0.143790235	0.69538749	243	291	1085.390947	1069.271478
ENST00000483793	0.169605396	0.450396812	0.869350041	23	26	826.4782609	1052.615385
ENST00000483858	-0.125136944	0.622666583	0.921207538	17	19	1198.235294	1160.157895
ENST00000483970	-0.036974133	0.50088406	0.887311312	257	248	1087.276265	1070.705645
ENST00000484178	-0.022099338	0.871572508	0.974762356	32	50	540.09375	502.54
ENST00000484302	-0.451439544	0.230471081	0.765415839	9	12	1366.666667	983.75
ENST00000484457	-0.129714655	0.455560311	0.871341995	27	29	2054.444444	1933.034483
ENST00000484558	-0.057212191	0.19848991	0.738696048	408	514	718.8946078	694.1712062
ENST00000484663	0.411890533	0.300832533	0.809721169	25	20	797.04	1032.9
ENST00000484810	-0.105194582	0.154586413	0.703162612	35	66	452.4	421.7727273
ENST00000484866	-0.04972226	0.919986218	0.984253787	12	13	977.5833333	969.3076923
ENST00000484875	-0.514296465	0.009730275	0.308716507	41	43	2079.926829	1622.302326
ENST00000484928	0.170519742	0.369227004	0.841461664	18	17	1170.833333	1262.705882
ENST00000484952	-0.373226291	0.044211136	0.505761977	60	55	2085.366667	1708.836364
ENST00000484955	0.196201744	0.35092951	0.833124435	9	19	1055.333333	1112.157895
ENST00000485050	-0.5469813	0.127782972	0.676463361	19	17	2146.631579	1663.058824
ENST00000485275	0.173026823	0.113217932	0.656262312	26	26	1616.384615	1784.615385
ENST00000485303	-0.269576557	0.075272866	0.590737331	78	78	1898.346154	1642.269231
ENST00000485386	-0.008015125	0.834903521	0.967218496	35	66	665.6571429	663.6666667
ENST00000485419	-0.357364957	0.15928787	0.705062365	18	15	1738.611111	1480.8
ENST00000485460	0.119894265	0.339913261	0.826435721	35	42	652.4571429	698.0714286
ENST00000485511	-0.039166457	0.840671853	0.967876732	138	121	2025.601449	2041.008264
ENST00000485713	0.143630026	0.632201037	0.923379566	118	115	1418.305085	1662.182609
ENST00000485727	0.286183581	0.33547548	0.824583416	22	18	1340.863636	1572.944444
ENST00000485876	-0.000488799	0.985315786	0.996221978	150	259	395.1333333	394.7335907
ENST00000485960	-0.30301721	0.306855397	0.811571891	11	18	1297.545455	1039.277778
ENST00000485972	-0.143737798	0.125111261	0.67339573	171	208	1077.052632	998.6298077
ENST00000486111	-0.093948199	0.60488934	0.916393809	38	33	1436.157895	1369
ENST00000486355	0.286985097	0.311264328	0.814085715	8	13	354.125	411.7692308
ENST00000486645	0.04665965	0.677709012	0.933558599	27	38	622.2222222	654.1052632
ENST00000486715	-0.314801682	0.051570394	0.530615642	147	119	2135.585034	1787.773109
ENST00000486777	-0.199972344	0.491078474	0.883102698	24	30	1751.333333	1593.8
ENST00000486942	0.105624347	0.565096772	0.905222963	28	40	1126.75	1148.225
ENST00000487137	0.183972173	0.626031777	0.921929335	13	16	1814.615385	1952
ENST00000487159	-0.795498013	0.079365108	0.598049344	26	16	2317.538462	1747.0625
ENST00000487273	-0.231238748	0.203220041	0.744063318	520	500	2048.373077	1855.058
ENST00000487338	-0.010434878	0.929663863	0.986031578	35	34	693.2285714	673.4117647
ENST00000487416	-0.152641965	0.081323305	0.603390479	121	147	1101.438017	988.3061224
ENST00000487418	-0.147910357	0.41257745	0.856043908	22	21	1780.045455	1654.428571
ENST00000487429	0.118496054	0.402907224	0.852779046	8	13	447	491.8461538
ENST00000487430	0.376228453	0.357677463	0.83507155	9	18	426.7777778	594.3888889
ENST00000487519	-0.245532319	0.007448871	0.279613446	238	276	1472.844538	1300.949275
ENST00000487599	0.155242979	0.561582413	0.903113482	22	16	898.7727273	1041.6875
ENST00000487832	-0.067679782	0.20620344	0.746418441	176	211	973.3352273	943.0616114
ENST00000488031	0.500635047	0.184005298	0.727901485	13	23	1615.538462	2166.26087
ENST00000488034	-0.043490022	0.386866646	0.84662393	138	146	688.7173913	674.1643836
ENST00000488241	-0.062634606	0.434934403	0.864560643	37	54	626.4594595	595.4259259
ENST00000488254	0.188998958	0.607394661	0.916860834	26	30	1515.730769	1594.3
ENST00000488300	-0.12176727	0.358771185	0.83507155	117	107	1721.008547	1574.785047
ENST00000488423	-0.01631091	0.898603696	0.980083312	123	151	1165.569106	1152.754967
ENST00000488558	-0.191590328	0.279923994	0.800472827	31	16	995.6774194	858.0625
ENST00000488633	-0.1382095	0.048919387	0.523069529	175	193	1250.868571	1149.450777
ENST00000488653	0.109491582	0.696139077	0.937784452	24	29	1562.708333	1593.586207
ENST00000488775	0.09554771	0.345062417	0.83027759	12	21	359.25	378.1904762
ENST00000488965	-0.224121785	0.195617022	0.737165327	32	43	905.34375	703.1395349
ENST00000489081	-0.290049692	0.362479476	0.836143066	9	22	667.4444444	601.6818182
ENST00000489288	-0.081416499	0.500225884	0.886748588	65	84	1268.246154	1219.714286
ENST00000489294	-0.463296851	0.124634987	0.6729046	56	50	2124.321429	1855.72
ENST00000489308	-0.095930543	0.776108694	0.95458918	10	17	594.5	599.8235294
ENST00000489410	0.008336326	0.957125202	0.992607277	11	19	555.1818182	576.0526316
ENST00000489418	-0.148720845	0.012417513	0.338072632	239	279	1549.07113	1449.806452
ENST00000489459	-0.070241116	0.153071591	0.702631076	1966	2787	787.8021363	754.9038393
ENST00000489567	0.059154702	0.748516086	0.94880475	26	17	566.6923077	630.3529412
ENST00000489623	-0.26552974	0.352003689	0.833410513	6	17	589.3333333	513.4705882
ENST00000489671	-0.379144846	0.161124031	0.707774553	53	36	1524.169811	1416.833333
ENST00000489746	-0.116439541	0.772501475	0.953717409	12	17	3060.5	2944.117647
ENST00000490103	-0.221263615	0.294114106	0.80645324	103	113	1735.621359	1542.929204
ENST00000490107	-0.108102035	0.387771263	0.847226701	95	105	1474.442105	1383.761905
ENST00000490478	-0.008689545	0.976959457	0.994892442	19	19	1191.736842	1130.894737
ENST00000490491	-0.018202286	0.85917021	0.971984127	38	43	878.1578947	872.5116279
ENST00000490504	-0.18038392	0.531927858	0.896337121	13	13	918.5384615	730.0769231
ENST00000490506	-0.157388536	0.495216738	0.885168706	17	25	721.4117647	678.48
ENST00000490680	-0.334209019	0.010542948	0.319804904	103	135	2297.679612	1950.222222
ENST00000490734	-0.289456268	0.077063367	0.594586884	88	78	1112.875	937.5769231
ENST00000490776	-0.377898268	0.049169115	0.523069529	48	50	1250.520833	1017.3
ENST00000490882	-0.547546906	0.016034979	0.370420947	27	36	4755.555556	3874.444444
ENST00000490903	0.130548672	0.725898584	0.944698731	12	19	1474.416667	1515.368421
ENST00000491143	0.215068358	0.253345372	0.781928474	81	69	1840.111111	2091.492754
ENST00000491306	-0.032227083	0.001325465	0.129883009	10331	14327	452.7867583	441.4696726
ENST00000491415	-0.156529177	0.339939733	0.826435721	72	76	1810.361111	1746.157895
ENST00000491511	-0.275815696	0.165054954	0.710372984	59	57	1857.661017	1669.824561
ENST00000491614	-0.081698438	0.190275596	0.734303216	565	639	1140.318584	1071.115806
ENST00000491772	-0.326811901	0.217406974	0.7555044	25	26	1289.6	1058.730769
ENST00000491935	-0.075494237	0.353917973	0.833863594	378	404	1222.100529	1188.24505
ENST00000492112	-0.156180556	0.249749083	0.779487739	34	57	1161.617647	1096.526316
ENST00000492239	0.01587767	0.905404673	0.981914847	17	36	706.2352941	714
ENST00000492270	0.051073659	0.692062295	0.937313986	13	33	523.6923077	527.9393939
ENST00000492354	-0.264554806	0.065160428	0.568418497	92	76	1180.130435	950.9078947
ENST00000492406	-0.100807301	0.750544183	0.9488434	53	39	1963.245283	1920.589744
ENST00000492450	-0.944796392	0.016030106	0.370420947	10	16	1988.1	1134.25
ENST00000492465	-0.422907001	0.164397487	0.710372984	15	14	1294.533333	1143
ENST00000492590	-0.276425056	0.03158817	0.460701035	22	28	967	827.8214286
ENST00000492595	0.159452713	0.184385285	0.728473472	24	13	851.2083333	924.1538462
ENST00000492622	-0.400132358	0.002589347	0.176599625	100	109	2030.03	1589.559633
ENST00000492758	0.035489881	0.661937844	0.929203615	45	98	571.6666667	585.5816327
ENST00000492933	-0.172856208	0.004414954	0.226572286	154	157	1303.448052	1204.10828
ENST00000492996	-0.30667575	0.426718384	0.859769862	30	13	932.4333333	850.7692308
ENST00000493030	-0.106443804	0.553403321	0.902581048	37	43	1139.72973	1043.046512
ENST00000493111	-0.099880476	0.43991045	0.865914626	44	51	1146.25	1075.568627
ENST00000493196	-0.19970203	0.067401758	0.572356751	93	103	1397.924731	1278.427184
ENST00000493442	-0.230340495	0.178576334	0.723420334	158	160	1926.025316	1652.425
ENST00000493452	-1.281436986	0.370317019	0.84198001	6	12	2169.833333	1884.083333
ENST00000493471	-0.092117585	0.0526979	0.5345366	314	346	1010.920382	966.4682081
ENST00000493536	-0.170831655	0.402666707	0.852779046	106	148	1054.745283	1030.5
ENST00000493598	-0.409737045	0.015566058	0.364593211	47	66	1552.851064	1187.863636
ENST00000493678	-0.062629002	0.002296049	0.168182267	1083	1292	821.5152355	795.5650155
ENST00000493680	-0.094379013	0.570247932	0.90683129	28	31	1078.285714	948.7419355
ENST00000493763	-0.116943879	0.541411896	0.899213994	246	205	1407.166667	1381.278049
ENST00000493866	-0.065107752	0.425488739	0.859553337	156	204	744.3012821	719.0392157
ENST00000493960	-0.223877834	0.318457571	0.816691341	62	67	2329.806452	1984.089552
ENST00000494062	-0.080935036	0.802331642	0.96011098	30	50	2019.2	2137.96
ENST00000494076	-0.046786436	0.816485868	0.963724431	53	64	1240.377358	1193.296875
ENST00000494131	-0.162340425	0.143087535	0.695008168	30	57	803.7333333	724.0350877
ENST00000494157	-0.083359295	0.394878934	0.849642781	71	69	1212.295775	1169.318841
ENST00000494238	-0.019963912	0.933297976	0.986870451	45	27	1480.933333	1411.148148
ENST00000494426	-0.023757158	0.541384197	0.899213994	173	191	806.1213873	786.3403141
ENST00000494664	-0.110709599	0.140672243	0.690583788	267	281	1202.026217	1124.042705
ENST00000494675	0.354497827	0.327418878	0.820617574	7	11	780.2857143	1099
ENST00000494774	-0.273459241	0.058613172	0.551314926	222	234	1522.364865	1340.192308
ENST00000494801	-0.049808752	0.645347161	0.926853992	35	45	711.2857143	702.6888889
ENST00000494857	-0.943823314	0.010921983	0.323502461	24	14	2095.166667	1098.642857
ENST00000495021	-0.115676055	0.66630862	0.929675265	16	26	1220.375	1140.423077
ENST00000495075	-0.178106069	0.115013851	0.658387645	177	150	1124.338983	1040.406667
ENST00000495180	-0.311037883	0.190728588	0.734725713	37	31	1378.837838	1095.354839
ENST00000495186	-0.093845606	0.159246719	0.705062365	579	714	998.865285	944.1932773
ENST00000495276	-0.43720609	0.224118739	0.761035785	50	42	1494.42	1268.309524
ENST00000495383	-0.113842506	0.20120018	0.741932884	117	205	614.9487179	570.8731707
ENST00000495401	-0.247993413	0.242683383	0.773706448	18	41	358.7222222	297.9268293
ENST00000495461	-0.082126599	0.1618875	0.708845525	296	406	808.7162162	759.408867
ENST00000495490	-0.086320357	0.50733534	0.889399052	17	19	792.8235294	764.0526316
ENST00000495646	-0.793089622	0.070511906	0.581053185	9	13	1622.666667	1072.846154
ENST00000495827	0.313270768	0.171856517	0.717620181	10	11	729.8	872.8181818
ENST00000495880	-0.146080795	0.502388949	0.887968856	55	58	1664.2	1643.068966
ENST00000495893	0.271843504	0.311766972	0.814085715	30	27	1369.733333	1700.703704
ENST00000496182	-0.043783614	0.203146001	0.743987112	266	515	446.7255639	431.0349515
ENST00000496200	-0.318513309	0.051912971	0.532038299	72	63	1369.180556	1178.936508
ENST00000496292	-0.308286408	0.536477033	0.898139317	6	18	769.6666667	721.6111111
ENST00000496391	-0.073692971	0.680723257	0.934458114	53	73	1208.188679	1175.315068
ENST00000496455	-0.234804499	0.117321566	0.661941357	342	318	1695.491228	1549.232704
ENST00000496811	-0.450924663	0.000784065	0.105941192	155	122	2359.916129	1836.172131
ENST00000496817	-0.021219777	0.062241158	0.561691345	5389	7591	506.3878271	500.4722698
ENST00000496856	-0.412756183	0.062591179	0.562927571	25	24	1671.64	1401.916667
ENST00000497056	-0.027843469	0.829147245	0.965505534	42	33	1176.857143	1163.454545
ENST00000497140	-0.127103877	0.488397943	0.882325876	21	24	487.0952381	459.5833333
ENST00000497194	0.063862925	0.839559189	0.967876732	17	15	578.2352941	633.5333333
ENST00000497289	0.127240082	0.707668002	0.939896007	11	17	781.7272727	899.5882353
ENST00000497424	0.227219789	0.455749875	0.871375995	9	12	942.5555556	992.5833333
ENST00000497454	0.04154699	0.883754606	0.977004002	59	62	1704.915254	1745.532258
ENST00000497473	0.027850378	0.659258275	0.929079009	140	143	931.5	933.6293706
ENST00000497547	-0.042522967	0.729483819	0.944847483	135	167	890.0518519	879.2994012
ENST00000497571	-0.140268426	0.461533941	0.874176918	124	103	2145.887097	2122.252427
ENST00000497965	-0.221542547	0.036513426	0.478375001	208	346	525.1634615	424.9566474
ENST00000497986	-0.023165199	0.078627193	0.596900124	1106	1404	554.574141	547.2521368
ENST00000498124	-0.021026793	0.951957625	0.991697884	8	17	776.125	821.6470588
ENST00000498286	-0.476697095	0.036549343	0.478375001	43	63	2060.860465	1550.095238
ENST00000498603	-0.181869039	0.096539583	0.629368388	30	55	520.9666667	456.9636364
ENST00000498628	-0.176838192	0.191532235	0.734931242	33	45	930.8181818	821
ENST00000498664	-0.041888936	0.548082557	0.901534714	140	234	612.75	591.9871795
ENST00000498737	-0.015462248	0.680767417	0.934458114	302	380	612.0099338	603.7684211
ENST00000498875	-0.315349184	0.412390025	0.856043908	12	12	1751.916667	1429.916667
ENST00000498926	-0.082160626	0.472958784	0.876291974	333	313	1287.786787	1241.952077
ENST00000499023	-0.249235302	0.165088251	0.710372984	238	228	1624.092437	1430.842105
ENST00000499247	-0.182861771	0.064229314	0.567370995	360	374	1442.375	1287.617647
ENST00000499346	-0.078760966	0.731453311	0.944884259	21	26	804.3333333	825.7692308
ENST00000499666	-0.108555185	0.237194943	0.769639698	113	126	1230.380531	1162.801587
ENST00000499676	0.33608183	0.449071074	0.868700687	13	13	998.2307692	1229.153846
ENST00000499732	0.214195252	0.48887332	0.88241225	10	19	608.3	710
ENST00000499810	-0.123728964	0.314473589	0.814732119	782	776	1731.319693	1638.789948
ENST00000499869	-0.191896615	0.149717063	0.700776684	550	472	1972.401818	1792.913136
ENST00000500016	-0.163063227	0.425709459	0.859553337	21	20	561.7619048	507.25
